KW,CHWTON,HTmmBTU,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,GHG
16989,22515.66901,1458.823529,22.2,8.3,968.1,1006.4,14.5,1007.8,0.686859857,1787.00911,8.67
16071.98,20478.90845,1558.823529,22.2,8.3,968.4,1006.5,14.5,1008.1,0.686859857,1859.436499,8.659
16034.2,19698.62676,1602.941176,22.8,7.8,968.1,1006.1,14.4,1007.8,0.686859857,1894.060961,8.705
15749.1,18745.14085,1632.352941,24.4,7.2,966.8,1004.9,14.8,1006.4,0.686859857,1911.056957,8.551
15355.9,18036.83099,1723.529412,25,6.1,966.5,1004.7,14.6,1006.1,0.686859857,1992.391179,8.338
15072.7,17118.76761,1729.411765,23.9,6.7,966.5,1004.8,14.4,1006.1,0.686859857,1986.289358,8.182
14632.67,15924.96479,1770.588235,24.4,5.6,966.5,1004.6,14.1,1006.1,0.686859857,2011.637312,7.945
14634.28,14494.96479,1823.529412,23.9,4.4,966.5,1004.8,13.5,1006.1,0.694815225,2047.422356,7.943
14116.63,13670.49296,1858.823529,23.3,2.8,966.8,1005.1,12.7,1006.4,0.694815225,2071.055485,7.663
14307.224,12728.87324,1829.411765,22.8,1.7,967.8,1006.2,12.1,1007.5,0.694815225,2030.993581,7.389
14497.818,12434.75352,1929.411765,22.2,0.6,968.4,1006.8,11.4,1008.1,0.694815225,2128.114178,7.354
14688.412,12303.38028,1994.117647,21.7,-4.4,968.8,1007.2,9.7,1008.5,0.694815225,2191.8938,7.41
14879.006,12822.00704,2097.058824,21.1,-5.6,969.4,1007.8,9.2,1009.1,0.694815225,2301.709456,7.689
15069.6,13224.43662,2135.294118,20,-8.9,970.7,1009.1,7.9,1010.5,0.694815225,2345.424731,8.175
15456.15,13229.64789,2116.176471,18.9,-10,971.1,1009.7,7.2,1010.8,0.694815225,2327.688659,8.119
15817.5,14366.90141,2097.058824,17.8,-6.7,971.7,1010.4,7.4,1011.5,0.694815225,2323.45239,7.045
16539.63,16084.96479,1917.647059,16.7,-6.1,972.4,1010.9,7,1012.2,0.694815225,2167.12348,6.291
17211.53,17167.67606,1802.941176,16.1,-5.6,973,1011.7,6.9,1012.9,0.694815225,2067.704103,5.344
16775.9,19031.37324,1744.117647,15.6,-5.6,973.3,1012.1,6.6,1013.2,0.694815225,2029.76055,5.5855
16894.75,20276.30282,1711.764706,15,-5.6,974.3,1013.1,6.3,1014.2,0.694815225,2012.753735,5.827
17049.88,21176.93662,1735.294118,14.4,-5.6,975.3,1014.2,6.1,1015.2,0.694815225,2047.62113,6.0685
17015.47,20785.76761,1750,13.9,-5,976.3,1015.2,5.9,1016.3,0.694815225,2057.515121,6.31
16914.17,20394.59859,1755.882353,14.4,-5,977.3,1016.4,6.2,1017.3,0.694815225,2058.357333,6.5515
16496.5,20003.42958,1808.823529,16.1,-5.6,978.9,1017.9,6.9,1019,0.694815225,2105.178811,6.793
15959.55,19612.26056,1876.470588,16.7,-5,979.2,1018.2,7.3,1019.3,0.694815225,2166.29915,7.988
15399.67,19221.09155,1917.647059,18.9,-5.6,979.2,1018.4,8.2,1019.3,0.694815225,2200.870657,8.283
14805.72,17975.45775,1926.470588,18.9,-6.1,979.6,1018.4,8.1,1019.6,0.694815225,2192.718415,8.038
15056.885,16636.37324,1941.176471,20,-5.6,979.2,1018.1,8.8,1019.3,0.694815225,2192.210817,7.874
15308.05,15064.29577,1929.411765,21.7,-5.6,978.6,1017.5,9.5,1018.6,0.694815225,2162.436449,8.309
16903.5,14284.15493,1967.647059,21.7,-6.1,978.3,1017.3,9.4,1018.3,0.694815225,2196.753355,9.175
16597.17,13160.66901,1920.588235,21.7,-7.8,978.6,1017.5,9,1018.6,0.694815225,2135.166125,8.976
16206.88,12169.96479,1920.588235,21.7,-6.7,978.3,1017.4,9.2,1018.3,0.702712864,2121.944753,8.8
15638.7,11469.57746,1905.882353,20,-6.7,978.6,1017.6,8.5,1018.6,0.702712864,2096.894613,8.489
15717.8,11138.94366,1955.882353,19.4,-6.7,979.2,1018.4,8.2,1019.3,0.702712864,2143.196546,8.527
15065.03,10710.38732,1964.705882,17.8,-5,979.6,1018.7,7.9,1019.6,0.702712864,2144.64945,8.172
15325.07,10852.04225,2005.882353,17.8,-5,979.6,1018.8,7.9,1019.6,0.702712864,2188.413281,8.311
15055.25,11279.92958,2117.647059,17.2,-4.4,980.2,1019.3,7.7,1020.3,0.702712864,2304.392409,8.169
16304.02,11129.26056,2118.627451,16.7,-3.3,980.6,1019.6,7.8,1020.7,0.702712864,2307.825807,8.842
15240.1,11594.0493,2119.607843,15,-2.2,980.2,1019.5,7.3,1020.3,0.702712864,2310.753755,8.022
15037.73,12891.47887,2120.588235,15,-1.7,980.2,1019.4,7.5,1020.3,0.702712864,2326.614226,6.676
16191.1,15459.0493,1914.705882,13.9,-0.6,980.2,1019.4,7.3,1020.3,0.702712864,2155.481309,6.149
16501.315,18746.12676,1735.294118,13.3,-0.6,979.9,1019,7.1,1020,0.702712864,2016.576766,6.113
16811.53,21436.72535,1744.117647,13.3,-1.7,979.6,1018.6,6.7,1019.6,0.702712864,2058.749092,6.338
16522.33,22292.21831,1747.058824,12.8,-1.7,979.2,1018.6,6.4,1019.3,0.702712864,2070.970314,6.563
16551.7,23451.93662,1705.882353,12.2,-2.8,979.2,1018.5,5.8,1019.3,0.702712864,2043.812002,6.788
16533.15,24438.90845,1702.941176,11.7,-2.8,979.6,1018.9,5.5,1019.6,0.702712864,2052.652311,7.013
16412.53,23673.16021,1688.235294,13.9,-3.3,979.9,1019.2,6.4,1020,0.702712864,2028.344985,7.238
16143.45,22907.41197,1697.058824,16.1,-2.8,980.2,1019.6,7.7,1020.3,0.702712864,2027.060477,7.463
15676.2,22141.66373,1826.470588,18.3,-3.3,979.9,1019,8.6,1020,0.702712864,2145.687984,7.688
15128.33,21375.91549,1826.470588,20.6,-4.4,979.2,1018.1,9.3,1019.3,0.702712864,2134.628625,8.043
14892.53,19692.99296,1873.529412,21.7,-5,978.3,1017.3,9.6,1018.3,0.702712864,2160.685839,8.086
14602.35,18542.92254,1888.235294,22.8,-5.6,977,1015.9,10,1016.9,0.702712864,2160.59938,7.929
15431.275,16751.79577,1829.411765,24.4,-6.1,975.6,1014.4,10.6,1015.6,0.702712864,2083.108852,7.948
16260.2,14704.64789,1835.294118,23.9,-7.2,975,1013.7,10.1,1014.9,0.702712864,2067.251661,8.829
16383.15,13557.99296,1855.882353,24.4,-6.7,974.3,1013.2,10.5,1014.2,0.702712864,2074.498278,8.89
16612.08,13089.71831,1817.647059,23.9,-8.3,974,1012.9,9.9,1013.9,0.710550435,2031.424338,9.016
16203.35,11996.44366,1941.176471,23.3,-8.9,974,1012.9,9.5,1013.9,0.710550435,2140.438492,8.796
15992.55,11355.3169,1941.176471,21.7,-5,974.3,1013.1,9.6,1014.2,0.710550435,2132.024924,8.676
15441.67,11003.1338,2000,19.4,-1.1,974.3,1013.3,9.7,1014.2,0.710550435,2184.742076,8.378
15751.18,10980.49296,2161.764706,18.3,-0.6,974.3,1013.2,9.4,1014.2,0.710550435,2347.291214,8.545
16109.92,11426.79577,2129.411765,18.3,-1.7,974.3,1013.1,9.1,1014.2,0.710550435,2321.51855,8.74
15814.77333,11447.25352,2130.392157,17.2,0,974.3,1013.1,9.1,1014.2,0.710550435,2321.737323,7.795
15519.62667,11703.09859,2131.372549,16.7,0,974.3,1013,8.8,1014.2,0.710550435,2324.781011,7.627
15224.48,12989.29577,2132.352941,16.1,-0.6,974,1012.7,8.4,1013.9,0.710550435,2340.190097,6.865
16318.23,15214.75352,1967.647059,15,0,974.3,1012.9,8,1014.2,0.710550435,2205.924467,6.333
16928.42,18695.10563,1805.882353,13.9,0.6,974,1012.8,7.7,1013.9,0.710550435,2088.01011,5.991
16628.35,21223.69718,1735.294118,13.3,0,973.7,1012.3,7.2,1013.5,0.710550435,2046.743914,6.1206
16857.67,22863.94366,1717.647059,13.3,-1.1,974,1012.7,6.9,1013.9,0.710550435,2049.564192,6.2502
16944.05,24297.46479,1638.235294,13.3,-1.1,974.3,1013.2,6.9,1014.2,0.710550435,1987.651068,6.3798
16633.65,25165.49296,1611.764706,12.8,-0.6,974.7,1013.5,6.8,1014.6,0.710550435,1970.53862,6.5094
16520.22,24429.02289,1676.470588,14.4,-1.1,975.3,1014.2,7.4,1015.2,0.710550435,2026.018964,6.639
16186.85,23692.55282,1644.117647,16.1,-0.6,975.6,1014.7,8.4,1015.6,0.710550435,1983.689979,7.1345
15681.15,22956.08275,1735.294118,18.3,0,975,1014,9.6,1014.9,0.710550435,2064.30236,7.63
15204.22,22219.61268,1717.647059,20.6,0,974.7,1013.4,10.6,1014.6,0.710550435,2036.189383,8.076
14866.23,20801.37324,1794.117647,22.8,-2.2,974,1012.8,10.9,1013.9,0.710550435,2094.486154,8.069
14603.32,19292.64085,1847.058824,24.4,-3.9,972.7,1011.3,11.1,1012.5,0.710550435,2128.423693,7.929
15196.67,17632.78169,1779.411765,25.6,-4.4,971.7,1010.4,11.4,1011.5,0.710550435,2042.881137,8.251
15721.38,17142.5,1761.764706,26.1,-4.4,971.1,1009.6,11.7,1010.8,0.710550435,2021.14062,8.536
16246.09,15534.01408,1776.470588,25.6,-5,970.4,1009.1,11.3,1010.2,0.710550435,2018.333321,8.821
16770.8,14290.73944,1779.411765,25.6,-4.4,970.1,1008.5,11.4,1009.8,0.718325616,2008.144268,9.106
16131.85,13218.80282,1858.823529,24.4,-3.9,969.7,1008.3,11.1,1009.5,0.718325616,2072.51127,8.757
16004.22,12618.94366,1808.823529,23.9,-4.4,970.1,1008.6,10.7,1009.8,0.718325616,2014.876763,8.686
15733.48,11580.17606,1929.411765,23.3,-4.4,970.1,1008.8,10.5,1009.8,0.718325616,2122.074754,8.537
15402.8,11404.47183,2011.764706,20,1.1,970.4,1009.1,10.7,1010.2,0.718325616,2201.190657,8.356
14903.5,11531.79577,2091.176471,20.6,-1.1,970.4,1009,10.2,1010.2,0.718325616,2280.426682,8.087
15047.92,12102.1831,2090.196078,18.9,0,970.7,1009.2,9.8,1010.5,0.718325616,2286.784393,8.164
15035.6,11863.97887,2089.215686,18.3,0.6,970.7,1009.2,9.8,1010.5,0.718325616,2282.90324,7.609
15023.28,13628.97887,2088.235294,16.7,0.6,970.7,1009.2,9,1010.5,0.718325616,2303.062816,6.818
16481.6,16463.41549,1985.294118,15.6,2.8,971.1,1009.6,9.3,1010.8,0.718325616,2239.114361,6.515
16746.55,19777.67606,1741.176471,15.6,1.7,971.1,1009.6,8.9,1010.8,0.718325616,2035.675705,6.39
17011.5,21410.03521,1670.588235,14.4,1.7,971.4,1010.1,8.4,1011.2,0.718325616,1985.581731,6.4696
16593.1,22978.80282,1629.411765,13.9,0,972,1010.7,7.5,1011.9,0.718325616,1961.804541,6.5492
16888.03,25031.93662,1676.470588,13.3,0,972.4,1011.2,7.2,1012.2,0.718325616,2034.509701,6.6288
16750.57,24349.16901,1614.705882,13.3,0,973,1011.7,7.2,1012.9,0.718325616,1964.081949,6.7084
16569.22,23666.40141,1611.764706,15,0,974,1012.8,8,1013.9,0.718325616,1952.327961,6.788
16369.22,22983.6338,1632.352941,17.2,-0.6,975,1013.7,8.9,1014.9,0.718325616,1964.039743,6.841
15777.23,22300.8662,1711.764706,18.9,-1.1,975.3,1014,9.5,1015.2,0.718325616,2033.23746,7.775
15288.9,21618.09859,1811.764706,22.2,-1.1,975,1013.7,10.9,1014.9,0.718325616,2123.377132,7.993
14871.27,20555.24648,1832.352941,22.2,-1.7,974.7,1013.5,10.8,1014.6,0.718325616,2129.784845,8.073
15538.73667,18720.17606,1858.823529,24.4,-2.8,974.3,1013,11.4,1014.2,0.718325616,2136.510112,7.836
16206.20333,17175.88028,1950,26.1,-2.2,974,1012.5,12.3,1013.9,0.718325616,2211.430889,7.827
16873.67,15626.90141,1944.117647,26.7,-3.9,973.7,1012.2,12.1,1013.5,0.718325616,2189.236639,9.161
17226.15,14736.12676,1961.764706,26.1,-4.4,973.7,1012.3,11.7,1013.5,0.718325616,2197.396164,9.351
16107.18,13481.40845,1961.764706,25.6,-3.9,973.7,1012.4,11.6,1013.5,0.726036102,2178.519831,8.744
15738,13010.59859,1950,23.9,-2.2,974,1012.6,11.3,1013.9,0.726036102,2159.84511,8.543
16129.7,12939.33099,1923.529412,22.2,-3.9,974.7,1013.4,10.2,1014.6,0.726036102,2133.855836,8.755
15766.3,11966.61972,1926.470588,21.7,-7.8,975.3,1014.4,9,1015.2,0.726036102,2123.883333,8.556
15926.42,12110.66901,2032.352941,21.1,-11.7,976.3,1015.2,8,1016.3,0.726036102,2232.040822,8.643
16311.72,12471.16197,2105.882353,19.4,-12.2,977.6,1016.4,7.1,1017.6,0.726036102,2311.211327,8.855
15963.5,12907.04225,2173.529412,18.9,-12.8,978.3,1017,6.7,1018.3,0.726036102,2382.901207,8.664
15507.075,13086.33803,2105.882353,17.8,-11.1,978.9,1017.8,6.5,1019,0.726036102,2315.848432,7.754
15050.65,14005.10563,2038.235294,16.1,-10.6,979.2,1018.2,5.8,1019.3,0.726036102,2257.67016,6.744
15904.67,16831.12676,1979.411765,16.1,-11.1,979.6,1018.5,5.7,1019.6,0.726036102,2235.67629,6.059
17486.22,20137.39437,1847.058824,16.1,-10,979.9,1018.6,5.9,1020,0.726036102,2148.39908,6.176
16976.03,22090.84507,1767.647059,16.1,-11.1,979.9,1018.9,5.7,1020,0.726036102,2090.690012,6.2386
16475.85,23600.56338,1747.058824,16.7,-11.1,980.9,1019.7,5.9,1021,0.726036102,2086.513339,6.3012
17143.48,24391.37324,1720.588235,16.7,-11.1,981.2,1020.1,5.9,1021.3,0.726036102,2071.811536,6.3638
16707.63,23955.02113,1735.294118,15,-9.4,981.5,1020.5,5.4,1021.7,0.726036102,2079.793437,6.4264
16233.17,23518.66901,1717.647059,16.7,-8.9,982.2,1021.4,6.4,1022.4,0.726036102,2055.290646,6.489
15875.92,23082.3169,1694.117647,18.3,-7.2,983.2,1022.2,7.6,1023.4,0.726036102,2025.30546,7.07
15587.57,22645.96479,1738.235294,20.6,-8.3,983.2,1022.1,8.4,1023.4,0.726036102,2063.202442,7.325
15076.7,22209.61268,1882.352941,22.2,-7.2,982.5,1021.6,9.4,1022.7,0.726036102,2200.340115,7.793
15481.11667,20344.26056,1855.882353,23.3,-7.2,981.9,1020.7,9.9,1022,0.726036102,2152.863179,7.672
15885.53333,18378.83803,2097.058824,25,-7.2,980.9,1019.8,10.6,1021,0.726036102,2371.832344,7.564
16289.95,17958.69718,2030.392157,27.2,-7.2,979.6,1018.2,11.6,1019.6,0.726036102,2301.503509,8.845
16602.9,16755.77465,1963.72549,26.1,-7.8,978.9,1017.7,11,1019,0.726036102,2221.46829,9.015
16915.85,14768.73239,1897.058824,26.1,-7.2,978.6,1017.5,11.1,1018.6,0.726036102,2132.022743,9.185
16044.03,13558.69718,1829.411765,26.1,-6.7,978.3,1017.1,11.2,1018.3,0.733679609,2046.878954,8.713
15806.73,13556.09155,1826.470588,25,-6.7,978.3,1016.9,10.7,1018.3,0.733679609,2043.096763,8.58
16073.45,12915.24648,1838.235294,24.4,-6.1,978.3,1017,10.6,1018.3,0.733679609,2048.080734,8.728
15038,12628.97887,1873.529412,21.1,-2.8,978.6,1017.3,10,1018.6,0.733679609,2076.406026,8.16
14791.05,12705.45775,1867.647059,20,-1.7,978.9,1017.7,9.8,1019,0.733679609,2070.598833,8.028
15736.48,12684.85915,1864.705882,18.3,-1.1,978.9,1017.8,9.2,1019,0.733679609,2070.636561,8.542
15857.98,12825.6338,2082.352941,18.9,-2.2,978.3,1017.1,9.2,1018.3,0.733679609,2290.387673,8.607
15649.17,13036.33803,2023.529412,16.1,0.6,978.3,1017.2,8.8,1018.3,0.733679609,2233.380308,7.484
15440.36,14817.8169,1897.058824,17.2,-0.6,978.3,1017,8.9,1018.3,0.733679609,2127.576966,6.39
15231.55,18346.33803,1673.529412,15,1.1,978.3,1017,8.5,1018.3,0.733679609,1945.681294,5.787
16757.28,21173.34507,1691.176471,15,0.6,977.9,1016.8,8.3,1017.9,0.733679609,2002.461935,5.358
17024.95,22447.95775,1611.764706,14.4,0.6,977.6,1016.3,8,1017.6,0.733679609,1939.260348,5.5106
17246.55,23395,1673.529412,15.6,-1.1,977.6,1016.5,7.9,1017.6,0.733679609,2013.146809,5.6632
17443.3,24039.57746,1720.588235,14.4,0,977.9,1016.8,7.8,1017.9,0.733679609,2068.612669,5.8158
17465.78,24548.38028,1647.058824,14.4,0,978.3,1017,7.8,1018.3,0.733679609,2001.26618,5.9684
17361.83,24976.16197,1620.588235,15.6,1.1,978.6,1017.6,8.7,1018.6,0.733679609,1979.574747,6.121
17098.58,24944.50704,1676.470588,18.9,0.6,978.9,1017.7,10,1019,0.733679609,2034.178911,7.306
16816.42,23626.5493,1626.470588,23.3,-1.7,978.6,1017.4,11.3,1018.6,0.733679609,1967.399098,8.536
16496.83,21737.35915,1800,25,-1.7,978.3,1017,12,1018.3,0.733679609,2117.165535,8.43875
16018.57,20226.72535,1758.823529,25.6,-1.7,977.9,1016.6,12.2,1017.9,0.733679609,2056.227763,8.3415
15504.8,19013.90845,1785.294118,26.7,-2.2,976.6,1015.2,12.5,1016.6,0.733679609,2066.390021,8.24425
15000.2,17820.9507,1726.470588,27.8,-2.2,975.6,1014.2,12.9,1015.6,0.733679609,1991.527783,8.147
14415.92,17067.85211,1720.588235,27.8,-3.3,975,1013.6,12.7,1014.9,0.733679609,1974.613639,7.827
13656.38,15088.87324,1770.588235,27.8,-3.3,974.7,1013.2,12.7,1014.6,0.733679609,1998.271846,7.413
13413.52,14193.41549,1720.588235,27.2,-3.3,974.3,1012.8,12.4,1014.2,0.741253871,1936.696618,7.279
13288.85,13471.33803,1838.235294,25.6,-2.8,974.3,1013.1,11.9,1014.2,0.741253871,2045.252512,7.213
12932.7,12841.58451,1802.941176,23.3,-0.6,974.7,1013.4,11.6,1014.6,0.741253871,2001.185337,7.016
12549.02,12173.69718,1791.176471,21.7,0,975,1013.8,11.1,1014.9,0.741253871,1980.095984,6.807
12555.83,12045.42254,1847.058824,21.1,0,975.3,1014,10.8,1015.2,0.741253871,2034.462134,6.813
13326.75,12198.62676,1997.058824,20.6,0,975.6,1014.1,10.6,1015.6,0.741253871,2188.931386,7.232
13500.38,12437.5,1978.431373,18.3,2.2,975,1013.7,10.4,1014.9,0.741253871,2173.763167,7.327
13097.95,12315.59859,1959.803922,17.8,1.1,975,1013.6,9.7,1014.9,0.741253871,2152.29954,6.969
13281.48,13038.62676,1941.176471,17.2,2.8,975,1013.5,10.1,1014.9,0.741253871,2142.975513,6.277
14558.23,16067.21831,1758.823529,16.7,2.2,975,1013.6,9.6,1014.9,0.741253871,2001.325797,5.607
15455.5,18220.70423,1614.705882,16.1,1.1,974.7,1013.3,9,1014.6,0.741253871,1886.114205,5.7354
16132.15,20306.12676,1576.470588,15,2.2,974.3,1013,8.9,1014.2,0.741253871,1875.215301,5.8638
17053.55,22666.58451,1629.411765,14.4,1.7,974.7,1013.3,8.4,1014.6,0.741253871,1959.62877,5.9922
17006.17,22461.61972,1714.705882,13.9,1.7,975,1013.8,8.1,1014.9,0.741253871,2042.3014,6.1206
17077.23,22083.11972,1655.882353,13.9,0.6,975.3,1014,7.7,1015.2,0.741253871,1979.17792,6.249
16865.6,21704.61972,1644.117647,14.4,0.6,975.3,1014.2,8,1015.2,0.741253871,1962.148634,7.191
16734.05,21326.11972,1620.588235,17.2,0,975.6,1014.6,9.1,1015.6,0.741253871,1933.6279,7.703
16539.13,20947.61972,1661.764706,20,0.6,975.6,1014.4,10.5,1015.6,0.741253871,1969.596811,7.753
16205.53,20569.11972,1788.235294,22.2,0.6,975.3,1014,11.5,1015.2,0.741253871,2090.386618,7.803
15875.63,19310.24648,1761.764706,23.9,0,974.7,1013.2,12,1014.6,0.741253871,2047.682394,7.853
15411,18283.1338,1908.823529,24.4,-0.6,973.3,1012,12,1013.2,0.741253871,2180.829229,7.903
14646.13,16926.40845,2170.588235,25,-0.6,972.7,1011.2,12.3,1012.5,0.741253871,2423.701705,7.953
14363.25,16091.44366,1770.588235,25.6,-1.1,972,1010.6,12.3,1011.9,0.741253871,2012.7159,7.799
14048.58,14760.49296,1844.117647,25.6,0,971.7,1010.2,12.7,1011.5,0.741253871,2069.198634,7.628
13861.13,13427.92254,1802.941176,25.6,0.6,971.7,1010.3,12.8,1011.5,0.748756644,2011.390163,7.522
13591.25,13117.5,1785.294118,24.4,0,971.7,1010.2,12.2,1011.5,0.748756644,1989.096763,7.376
13614.58333,12518.90845,1791.176471,21.7,2.2,971.7,1010.5,11.8,1011.5,0.748756644,1987.874958,7.131
13637.91667,11950.38732,1947.058824,21.1,2.8,972,1010.8,11.8,1011.9,0.748756644,2137.014032,7.069
13661.25,12063.48592,1952.941176,21.1,3.3,972.4,1011,12,1012.2,0.748756644,2144.333316,7.415
13907.88,12117.95775,2079.411765,20.6,2.2,973,1011.5,11.3,1012.9,0.748756644,2272.29921,7.546
14423.85,12197.71127,2085.294118,18.9,2.2,972.7,1011.4,10.6,1012.5,0.748756644,2280.899352,7.831
14701.52,12405.88028,2057.352941,17.2,2.8,973,1011.5,10.1,1012.9,0.748756644,2256.403939,7.825
15117.57,13998.55634,2029.411765,16.7,1.7,972.7,1011.3,9.4,1012.5,0.748756644,2248.996384,6.903
16133.1,17084.50704,1870.588235,16.1,2.8,972.7,1011.4,9.6,1012.5,0.748756644,2130.673089,6.336
16324.84,20187.71127,1655.882353,14.4,3.3,972.7,1011.3,9,1012.5,0.748756644,1953.863466,6.3176
16516.58,22949.57746,1661.764706,14.4,2.2,972.4,1011.2,8.6,1012.2,0.748756644,1993.545633,6.2992
16708.32,24127.8169,1605.882353,14.4,2.2,973,1011.7,8.6,1012.9,0.748756644,1952.457772,6.2808
16838.35,25443.06338,1632.352941,13.3,2.8,973.3,1011.9,8.3,1013.2,0.748756644,1995.156518,6.2624
16729.82,26165.24648,1561.764706,13.3,2.8,973.7,1012.6,8.3,1013.5,0.748756644,1932.864963,6.244
16619.95,25308.93486,1600,14.4,2.8,974,1013,8.8,1013.9,0.748756644,1960.448631,6.946
16325.02,24452.62324,1641.176471,18.3,2.2,974.7,1013.3,10.4,1014.6,0.748756644,1990.341993,7.384
15809.05,23596.31162,1614.705882,21.1,0,974.7,1013.3,10.8,1014.6,0.748756644,1951.834034,7.586
15369.65,22740,1729.411765,22.2,0.6,974.3,1013.1,11.5,1014.2,0.748756644,2054.763829,7.99
14959.4,21297.11268,1732.352941,23.3,-1.1,974,1012.6,11.4,1013.9,0.748756644,2038.988811,8.122
15153.625,19379.3662,1705.882353,25,-2.8,972.7,1011.1,11.6,1012.5,0.748756644,1990.165842,7.915
15347.85,17644.75352,1788.235294,26.7,-2.8,971.4,1009.7,12.3,1011.2,0.748756644,2052.364217,8.333
17848.35,16653.52113,1847.058824,27.8,-2.2,970.7,1009.3,12.9,1010.5,0.748756644,2107.824342,9.69
17437.08,15191.16197,1732.352941,28.3,-2.2,970.7,1009,13.1,1010.5,0.748756644,1974.1651,9.469
17507.97,12381.61972,1735.294118,27.2,-2.8,970.4,1008.9,12.5,1010.2,0.756185706,1943.630474,9.504
18894.33,12169.64789,1705.882353,25.6,-1.7,970.4,1009.1,12.2,1010.2,0.756185706,1916.405513,10.254
19061.9,12231.58451,1835.294118,23.9,0.6,971.1,1009.6,12.2,1010.8,0.756185706,2047.132391,10.344
19270,12229.96479,1764.705882,21.1,3.3,971.4,1010.1,12,1011.2,0.756185706,1977.234821,10.457
19826.13,12790.70423,1800,22.2,0,971.4,1010,11.3,1011.2,0.756185706,2021.156144,10.761
19658.28,12557.95775,1832.352941,18.3,3.3,972,1010.8,10.8,1011.9,0.756185706,2050.143105,10.671
19652.43,13648.02817,1879.411765,18.9,1.7,972,1010.7,10.4,1011.9,0.756185706,2110.264052,10.667
19146.25,14854.96479,1955.882353,17.8,0.6,972.4,1010.9,9.5,1012.2,0.756185706,2199.492002,10.318
19388.07,15242.14789,1870.588235,17.2,1.1,972.4,1010.9,9.5,1012.2,0.756185706,2119.66969,10.064
20116.72,16710.45775,1786.764706,17.2,1.7,972.4,1010.9,9.7,1012.2,0.756185706,2055.953938,9.783
20792.7,18565.21127,1702.941176,17.2,0.6,972.4,1010.9,9.3,1012.2,0.756185706,1996.696221,9.513
19077.4,19823.94366,1738.235294,16.7,0,972.4,1010.9,8.8,1012.2,0.756185706,2041.243403,9.62025
19812.25,22070.3169,1597.058824,16.7,0.6,972.7,1011.3,9,1012.5,0.756185706,1929.533512,9.7275
20752.25,21736.81338,1544.117647,16.1,1.1,973,1011.6,9,1012.9,0.756185706,1875.797497,9.83475
21001.4,21403.30986,1635.294118,16.7,0.6,973.3,1011.8,9,1013.2,0.756185706,1963.821726,9.942
20894.13,21069.80634,1611.764706,17.2,0.6,974,1012.6,9.3,1013.9,0.756185706,1935.923853,10.012
20581.53,20736.30282,1608.823529,18.3,0.6,974.3,1012.9,9.8,1014.2,0.756185706,1927.913562,10.534
20061.5,20402.7993,1626.470588,20,0.6,974.3,1013,10.5,1014.2,0.756185706,1939.78369,10.785
19673.85,20069.29577,1747.058824,21.7,0.6,974.3,1013.1,11.2,1014.2,0.756185706,2055.046717,10.682
19223.48,19735.79225,1752.941176,23.3,1.1,974,1012.5,12.1,1013.9,0.756185706,2055.38984,10.438
19199.265,19402.28873,1711.764706,24.4,0,973,1011.7,12.2,1012.9,0.756185706,2010.128319,10.176
19175.05,17569.75352,1782.352941,25.6,-0.6,972.4,1010.9,12.5,1012.2,0.756185706,2058.641418,10.408
20057.56,15631.61972,1723.529412,26.7,-0.6,972,1010.3,12.9,1011.9,0.756185706,1979.569487,10.532
20940.07,14575.17606,1782.352941,26.1,-0.6,971.4,1009.9,12.7,1011.2,0.756185706,2028.725899,10.656
20630.68,13838.83803,1694.117647,26.1,-0.6,971.1,1009.5,12.7,1010.8,0.763538854,1930.597973,10.78
20078.65,13403.06338,1676.470588,25.6,0,971.4,1009.9,12.7,1011.2,0.763538854,1905.837418,10.904
19561.7,12378.90845,1805.882353,24.4,0,971.7,1010.3,12.2,1011.5,0.763538854,2021.194159,10.62
19373.5,11893.4507,1832.352941,21.7,2.8,972,1010.7,12,1011.9,0.763538854,2041.196503,10.516
19239.42,12492.00704,1852.941176,20.6,3.3,972.7,1011.3,11.7,1012.5,0.763538854,2068.510571,10.44
19843.45,12682.28873,1941.176471,19.4,3.3,973,1011.6,11.3,1012.9,0.763538854,2161.090608,10.772
19996.8,13232.95775,2079.411765,18.3,3.3,973,1011.8,10.8,1012.9,0.763538854,2306.457836,10.854
19568.86,13671.69014,2032.352941,17.8,3.3,973,1011.5,10.5,1012.9,0.763538854,2263.20403,9.913
19140.92,14710.6338,2023.529412,17.8,3.3,973.3,1011.9,10.5,1013.2,0.763538854,2265.388738,9.98775
20194.25,17441.58451,1979.411765,16.7,2.8,973.7,1012.3,9.8,1013.5,0.763538854,2257.639907,10.0625
21262.45,20687.67606,1591.176471,16.1,1.1,973.7,1012.1,9,1013.5,0.763538854,1912.006446,10.13725
21621.38,23404.64789,1482.352941,15.6,0.6,973.7,1012.3,8.5,1013.5,0.763538854,1837.014454,10.212
21311.6,23452.42958,1452.941176,15.6,1.1,974,1012.5,8.7,1013.9,0.763538854,1807.119054,10.82
21639.47,24363.34507,1341.176471,15.6,1.1,974.3,1012.9,8.7,1014.2,0.763538854,1707.405169,10.95133333
22164.42,23991.65493,1282.352941,15.6,1.1,974.7,1013.4,8.7,1014.6,0.763538854,1645.912233,11.08266667
22096.57,23619.96479,1400,17.2,1.1,975,1013.7,9.5,1014.9,0.763538854,1758.867062,11.214
