KW,CHWTON,HTmmBTU,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,GHG
21815.03,55485.84507,1279.411765,31.1,18.3,973.7,1011.4,22.5,1013.5,0.30915539,267.88,9.997
23609.02,56817.42958,1176.470588,30.6,18.9,973.3,1011.1,22.7,1013.2,0.30915539,278.19,9.754
20988.095,59149.40141,1091.176471,30,19.4,972.7,1010.4,22.8,1012.5,0.30915539,301.53,11.694
18367.17,59206.8662,1117.647059,30.6,19.4,972.7,1010.2,23,1012.5,0.30915539,268.24,10.192
23102.53,57529.0493,1129.411765,29.4,19.4,972.4,1009.9,22.7,1012.2,0.30915539,278.73,8.69
23346.4,55561.26761,1138.235294,29.4,20,972,1009.8,23,1011.9,0.30915539,272.88,8.845
19933.47,54924.11972,1091.176471,30.6,20,972,1009.6,23.3,1011.9,0.30915539,258.9,9.392
22619.33,54130.10563,1138.235294,31.7,20,971.4,1008.9,23.6,1011.2,0.30915539,265.52,9.939
22385.63,51680.80986,1158.823529,32.8,19.4,971.1,1008.6,23.6,1010.8,0.30915539,256.45,11.027
20756.35,49069.71831,1129.411765,33.9,18.9,970.4,1008,23.6,1010.2,0.30915539,241.89,10.962
18243.03,46217.07746,1182.352941,35.6,18.3,969.1,1006.7,23.7,1008.8,0.30915539,223.78,9.866
18617.115,45195.70423,1188.235294,36.7,15.6,968.1,1005.6,22.6,1007.8,0.30915539,205.85,10.09
18991.2,43446.37324,1229.411765,38.3,13.9,966.8,1004.3,22.2,1006.4,0.30915539,217.05,10.314
21539.48,38221.40845,1264.705882,40,13.3,965.8,1003,22.4,1005.4,0.30915539,208.06,9.977
17959.35,35341.79577,1288.235294,39.4,12.2,964.8,1001.9,21.8,1004.4,0.30915539,186.11,9.64
20065,34667.04225,1276.470588,38.9,12.8,963.8,1001.2,21.9,1003.4,0.317138738,190.95,10.895
19601.83333,35741.80282,1208.823529,38.9,12.2,963.5,1000.8,21.6,1003,0.317138738,175.43,9.201
19138.66667,36816.56338,1276.470588,37.8,12.2,963.8,1001,21.3,1003.4,0.317138738,171.89,8.557
18675.5,37891.32394,1185.294118,36.7,12.2,964.5,1001.8,21,1004.1,0.317138738,185.02,10.137
19904.92,38966.08451,1244.117647,36.7,11.7,965.2,1002.5,20.8,1004.7,0.317138738,196.9,10.805
20689.85,40040.84507,1255.882353,35.6,11.7,965.5,1003,20.4,1005.1,0.317138738,211.32,11.234
20766.13,42009.26056,1276.470588,34.4,12.2,965.8,1003.1,20.4,1005.4,0.317138738,218.36,11.26
19250.81,44425,1320.588235,34.4,13.3,965.5,1002.9,20.9,1005.1,0.317138738,221.58,9.911
18756.3,45942.95775,1226.470588,33.3,12.2,965.2,1002.6,20,1004.7,0.317138738,224.74,8.475
19342.35,47587.07746,1273.529412,32.8,12.2,965.2,1002.3,19.9,1004.7,0.317138738,232.51,7.758
23036.2,49674.3662,1170.588235,31.7,12.8,965.2,1002.3,19.8,1004.7,0.317138738,251.87,9.84
20338.92,51371.93662,1176.470588,31.7,12.8,965.2,1002.4,19.8,1004.7,0.317138738,248.47,7.322
20528.56,52648.66197,1161.764706,31.7,15.6,965.2,1002.6,21.2,1004.7,0.317138738,268.24,8.666
20718.2,53240.3169,1188.235294,31.1,13.9,965.8,1003.1,20.1,1005.4,0.317138738,256.18,9.23525
21106.73,54405.80986,1152.941176,31.1,15,966.5,1004,20.7,1006.1,0.317138738,261.35,9.8045
21101.91,54051.76056,1120.588235,31.7,15,966.8,1004.3,20.9,1006.4,0.317138738,241.9,10.37375
21097.09,53948.52113,1111.764706,32.2,15,967.1,1004.6,21,1006.8,0.317138738,268.35,10.943
21092.27,53643.30986,1197.058824,33.3,15,967.1,1004.6,21.4,1006.8,0.317138738,258.86,10.759
20796.4,50994.29577,1247.058824,32.8,15.6,966.8,1004.3,21.5,1006.4,0.317138738,248.99,11.189
19758.83,49100.42254,1279.411765,35.6,15,966.5,1003.8,22,1006.1,0.317138738,239.11,10.723
17304.85,46913.83803,1317.647059,36.1,14.4,965.5,1002.9,21.9,1005.1,0.317138738,223.41,9.397
18246.715,45513.30986,1297.058824,36.7,15,965.2,1002.2,22.3,1004.7,0.317138738,216.93,9.137
19188.58,45103.59155,1279.411765,37.2,15,963.8,1001.3,22.4,1003.4,0.317138738,223.54,10.418
22947.7,42925.80986,1297.058824,38.3,15,963.5,1000.7,22.7,1003,0.317138738,229,10.7915
20564.65,41432.99296,1320.588235,35.6,16.7,963.2,1000.5,22.8,1002.7,0.325176272,215.87,11.165
21952.38,41157.14789,1329.411765,31.1,17.8,964.8,1002.2,22.2,1004.4,0.325176272,219.69,11.916
20391.955,40758.80282,1302.941176,28.9,19.4,965.8,1003.4,22.5,1005.4,0.325176272,199.68,8.96
18831.53,41402.28873,1347.058824,27.8,18.9,967.8,1005.4,21.8,1007.5,0.325176272,202.76,10.222
21547.28,42045.77465,1352.941176,24.4,21.1,969.4,1007.2,22.2,1009.1,0.325176272,214.15,11.699
20774.68,42689.26056,1364.705882,25,21.7,969.7,1007.7,22.7,1009.5,0.325176272,204.86,9.445
20002.08,43332.74648,1302.941176,25.6,21.7,970.4,1008.4,22.9,1010.2,0.325176272,220.36,10.851
19687.205,46655.45775,1335.294118,24.4,22.2,970.7,1008.6,22.9,1010.5,0.325176272,244.46,9.5965
19372.33,47237.04225,1261.764706,23.9,22.2,970.4,1008.4,22.8,1010.2,0.325176272,231.37,8.342
21504.55,48798.76761,1217.647059,23.9,21.7,970.7,1008.4,22.4,1010.5,0.325176272,243.82,8.409
19647.33,50605.98592,1241.176471,23.9,21.1,971.1,1008.7,22,1010.8,0.325176272,243.73,8.014
22047.03,50486.8662,1217.647059,23.9,20.6,971.1,1008.9,21.7,1010.8,0.325176272,251.43,7.619
21029.78,50025.42254,1285.294118,23.9,21.7,971.4,1009.2,22.4,1011.2,0.325176272,246.62,7.751333333
20232.1,50103.4507,1250,24.4,21.1,971.7,1009.8,22.2,1011.5,0.325176272,244.04,7.883666667
20997.85,49906.51408,1220.588235,25,21.1,972.4,1010.3,22.4,1012.2,0.325176272,245.88,8.016
20362.615,49630.56338,1255.882353,25.6,21.1,972.4,1010.6,22.5,1012.2,0.325176272,253.66,10.485
19727.38,49378.4507,1214.705882,27.2,20,973,1011,22.4,1012.9,0.325176272,239.73,8.803
19563.715,49088.20423,1185.294118,28.9,20,973.3,1011.5,22.8,1013.2,0.325176272,247.49,10.734
19400.05,47931.33803,1258.823529,30,19.4,973.3,1011.4,22.8,1013.2,0.325176272,233.83,10.383
19312.65,45458.55634,1252.941176,31.7,18.3,972.7,1010.6,22.7,1012.5,0.325176272,225.08,10.47
17678.1,44423.06338,1279.411765,32.2,18.3,972,1009.9,22.8,1011.9,0.325176272,216.06,9.591
18585.17,43583.62676,1200,33.3,17.2,971.4,1009.1,22.5,1011.2,0.325176272,216.03,10.092
20258.85,41791.37324,1264.705882,33.3,17.8,970.4,1008.3,22.8,1010.2,0.325176272,215.86,10.19
18948.5,39468.02817,1223.529412,33.9,17.2,970.1,1007.8,22.7,1009.8,0.325176272,203.33,10.288
15972.07,38777.11268,1244.117647,33.9,16.7,969.7,1007.6,22.4,1009.5,0.333265611,190.88,8.671
16367.2,38652.99296,1261.764706,33.9,17.2,969.7,1007.7,22.7,1009.5,0.333265611,191.86,8.882
15973.08,38955.51643,1285.294118,32.8,16.7,970.4,1008.1,22.1,1010.2,0.333265611,189.96,8.673
17795.8,39258.03991,1294.117647,32.2,17.2,971.1,1008.9,22.2,1010.8,0.333265611,196.01,9.661
17079.975,39560.56338,1235.294118,31.7,17.2,972,1009.9,22.1,1011.9,0.333265611,191.39,8.331
16364.15,41192.5,1267.647059,31.1,17.2,972,1010,21.9,1011.9,0.333265611,200.53,8.883
17455.85,43345.3169,1261.764706,30.6,17.2,972.4,1010.1,21.7,1012.2,0.333265611,211.58,9.438
20214.17,45667.95775,1214.705882,30.6,17.2,972.4,1010.3,21.7,1012.2,0.333265611,228.74,10.241
19076.2,46694.89437,1220.588235,30,17.2,972.7,1010.5,21.6,1012.5,0.333265611,228.38,8.24
20485.3,46992.95775,1235.294118,30,17.2,972.7,1010.5,21.6,1012.5,0.333265611,234.25,7.632
20329.15,47818.59155,1217.647059,30,17.8,972.7,1010.6,21.9,1012.5,0.333265611,236.47,8.0795
20727.04333,48885.73944,1155.882353,28.9,17.8,973,1010.8,21.5,1012.9,0.333265611,250.93,8.527
21124.93667,49725.17606,1158.823529,27.8,18.9,973.3,1011.1,21.9,1013.2,0.333265611,252.38,8.156
21522.83,50138.90845,1161.764706,28.3,18.3,974,1011.7,21.7,1013.9,0.333265611,248.26,9.0765
20856.82667,50938.38028,1126.470588,27.8,19.4,974.7,1012.5,22.2,1014.6,0.333265611,264.85,9.997
20190.82333,52218.94366,1164.705882,28.3,18.9,975.3,1013.2,22,1015.2,0.333265611,256.82,8.662
19524.82,52211.8662,1097.058824,29.4,18.9,975.3,1013.4,22.4,1015.2,0.333265611,248.29,8.308
19055,50580.56338,1167.647059,32.2,17.8,975.6,1013.5,22.5,1015.6,0.333265611,241.37,9.285
21194.5,49856.09155,1141.176471,33.3,16.7,975.6,1013.4,22.2,1015.6,0.333265611,246.11,11.381
21594.95,47961.33803,1238.235294,35,15.6,974.7,1012.5,22.1,1014.6,0.333265611,241.35,11.163
20156,47169.26056,1167.647059,37.2,15.6,974,1011.8,22.7,1013.9,0.333265611,233.5,10.945
19202.47,48017.1831,1417.647059,37.8,16.1,973,1010.6,23.2,1012.9,0.333265611,233.98,10.425
18748.435,44791.5493,1358.823529,38.9,15.6,972,1009.6,23.2,1011.9,0.333265611,215.07,9.2
18294.4,41772.8169,1367.647059,38.3,15.6,971.4,1008.9,23,1011.2,0.333265611,209.44,9.868
18678.95,40455.21127,1332.352941,38.3,15,970.7,1008.2,22.8,1010.5,0.341404356,206.14,10.139
18364,41167.16197,1338.235294,37.8,15,970.1,1007.7,22.6,1009.8,0.341404356,200.96,9.969
20239.88,41879.11268,1300,37.2,15,970.1,1007.7,22.5,1009.8,0.341404356,204.16,10.986
20009.53,42591.06338,1320.588235,36.1,16.7,970.7,1008.3,23,1010.5,0.341404356,192.96,9.495
19779.18,43303.01408,1285.294118,33,18,972.4,1010.2,22.7,1012.2,0.341404356,202.06,9.332
19548.83,44014.96479,1335.294118,26,21,974.3,1012.5,22.7,1014.2,0.341404356,221.25,10.615
22976.45,45975.52817,1341.176471,26,21,975.6,1013.5,22.7,1015.6,0.341404356,239.65,10.58433333
20897.33,48333.02817,1397.058824,24,21,975.6,1013.7,22,1015.6,0.341404356,240.77,10.55366667
22841.32,50955.56338,1341.176471,25,20.6,975,1013,22,1014.9,0.341404356,256.15,10.523
22280.78,51143.66197,1352.941176,25.6,20,975,1012.9,21.8,1014.9,0.341404356,254.92,9.12
21845.58,51594.64789,1205.882353,25.6,19.4,974.7,1012.5,21.5,1014.6,0.341404356,254.48,8.281
19020.15,50956.69014,1179.411765,25.6,19.4,974.3,1012.3,21.5,1014.2,0.341404356,242.57,8.519833333
20384.5,52180.6338,1200,25.6,18.9,974.3,1012.3,21.2,1014.2,0.341404356,251.46,8.758666667
20943,53588.73239,1170.588235,24.4,21.1,974.3,1012.2,22.2,1014.2,0.341404356,258.07,8.9975
19524.95,55000.98592,1105.882353,24.4,21.1,974.3,1012.1,22.2,1014.2,0.341404356,257.83,9.236333333
22345.93,55817.42958,1123.529412,26.1,21.1,974.3,1012.2,22.7,1014.2,0.341404356,270.29,9.475166667
22303.35,55508.27465,1108.823529,28.3,18.9,974.7,1012.5,22,1014.6,0.341404356,269.05,9.714
22708.93,55208.52113,1117.647059,29.4,18.9,974.7,1012.7,22.4,1014.6,0.341404356,269.43,11.18
20486,52764.61268,1226.470588,31.1,18.3,974,1012.1,22.5,1013.9,0.341404356,253.89,10.954
20476.35,49628.52113,1229.411765,32.8,16.7,973,1011.1,22.1,1012.9,0.341404356,243.18,11.1
19999.625,46776.12676,1232.352941,33.9,16.1,972.4,1010.2,22.1,1012.2,0.341404356,224.47,9.678
19522.9,45729.15493,1273.529412,35.6,17.8,971.1,1009,23.4,1010.8,0.341404356,226.79,10.6
20305.9,40101.69014,1308.823529,35,17.8,970.4,1008,23.3,1010.2,0.341404356,210.4,11.027
20473.17,37670.42254,1229.411765,35.6,17.8,969.4,1007.1,23.4,1009.1,0.341404356,202.42,11.066
20459.21,37331.51408,1250,35,17.8,969.1,1006.9,23.3,1008.8,0.349590096,203.495,11.264
20445.25,38302.8169,1255.882353,34.4,17.2,969.1,1006.9,22.8,1008.8,0.349590096,204.57,11.097
18675.02,38584.61268,1279.411765,33.3,16.7,969.1,1007.1,22.2,1008.8,0.349590096,199.57,10.139
18582.08,38150,1305.882353,32.8,17.8,969.7,1007.7,22.7,1009.5,0.349590096,197.86,10.395
20895.015,38105.80986,1247.058824,31.1,18.9,970.1,1007.9,22.8,1009.8,0.349590096,210.63,10.651
23207.95,40966.19718,1352.941176,30.6,18.3,970.4,1008.2,22.3,1010.2,0.349590096,223.4,9.773
22386.615,41532.92254,1267.647059,30,16.7,971.1,1008.8,21.3,1010.8,0.349590096,201.87,8.895
21565.28,41926.05634,1273.529412,28.9,17.8,971.4,1009.1,21.5,1011.2,0.349590096,220.8,11.122
20573.25,44693.30986,1252.941176,28.9,17.8,971.4,1009,21.5,1011.2,0.349590096,226.78,9.104
22675.9,48021.37324,1211.764706,28.3,18.3,971.1,1008.7,21.7,1010.8,0.349590096,245.15,9.024
22199.365,50277.74648,1152.941176,27.8,17.2,971.1,1008.7,20.9,1010.8,0.349590096,257.84,9.487
21722.83,52077.46479,1129.411765,27.8,17.2,970.7,1008.4,20.9,1010.5,0.349590096,255.45,7.223
19295.33,52630.17606,1161.764706,27.8,17.2,970.7,1008.4,20.9,1010.5,0.349590096,249.15,7.6014
21552.05,52835.03521,1176.470588,27.8,17.2,971.1,1008.8,20.9,1010.8,0.349590096,257.6,7.9798
20527.32,53171.83099,1132.352941,27.8,17.2,971.1,1009,20.9,1010.8,0.349590096,255.1,8.3582
20619.035,53217.60563,1147.058824,27.2,16.7,971.4,1009.3,20.4,1011.2,0.349590096,254.46,8.7366
20710.75,52637.95775,1105.882353,28.9,17.2,971.4,1009.3,21.2,1011.2,0.349590096,253.82,9.115
20310.7,51090.38732,1135.294118,30,17.2,971.7,1009.4,21.6,1011.5,0.349590096,247.28,9.892
18096.6,44276.40845,1288.235294,31.7,17.8,971.4,1009,22.4,1011.2,0.349590096,217.02,9.628
19838.05,41249.92958,1264.705882,32.2,16.7,970.7,1008.4,21.9,1010.5,0.349590096,212.57,10.77
16407.47,40169.3662,1276.470588,33.3,16.7,969.7,1007.3,22.2,1009.5,0.349590096,197.23,8.908
18092.2,38935.21127,1270.588235,34.4,15.6,968.8,1006.3,22,1008.5,0.349590096,198.74,9.823
18140.53,36229.75352,1332.352941,35,16.1,967.8,1005.2,22.4,1007.5,0.349590096,189.9,9.85
21319.97,34695.70423,1247.058824,34.4,16.1,967.1,1004.7,22.2,1006.8,0.349590096,195.23,9.044
19473.06,33379.43662,1282.352941,34.4,15.6,967.1,1004.6,22,1006.8,0.357820406,169.88,8.238
17626.15,32973.48592,1314.705882,34.4,11.7,967.1,1004.6,20.1,1006.8,0.357820406,176.99,9.567
21605.08,32378.66197,1232.352941,33.3,12.2,967.4,1005,20,1007.1,0.357820406,188.26,9.775
18394.25,32278.87324,1317.647059,32.8,13.3,967.4,1005.2,20.4,1007.1,0.357820406,177.25,9.983
17226.08,33172.64085,1250,32.8,13.3,967.8,1005.4,20.4,1007.5,0.357820406,176.08,9.4415
16392.55,36320.35211,1417.647059,31.1,14.4,968.1,1005.9,20.4,1007.8,0.357820406,184.53,8.9
19676.2,38647.71127,1370.588235,29.4,15,968.8,1006.3,20.2,1008.5,0.357820406,203.51,10.661
17830.63,40968.59155,1382.352941,28.9,14.4,969.1,1006.7,19.7,1008.8,0.357820406,205.16,9.01
19236.35,43453.69718,1361.764706,30,14.4,969.1,1006.7,20.1,1008.8,0.357820406,218.36,8.303
19917.28,46516.44366,1297.058824,28.9,15,969.4,1007,20,1009.1,0.357820406,230.9,7.436
20229.225,45828.19249,1282.352941,28.3,15,969.4,1007.2,19.9,1009.1,0.357820406,257.98,9.645
20541.17,45139.94131,1164.705882,28.3,15,969.4,1007.2,19.9,1009.1,0.357820406,238.16,5.748
19744.15,44451.69014,1250,26.7,16.1,970.1,1007.7,19.9,1009.8,0.357820406,230.62,6.054
18947.13,43908.27465,1126.470588,25.6,16.1,970.7,1008.6,19.6,1010.5,0.357820406,218.12,6.607333333
18099.1,43948.69718,1161.764706,25.6,16.1,971.1,1009.1,19.6,1010.8,0.357820406,215.48,7.160666667
19048.7,42390.66901,1155.882353,27.2,16.7,971.7,1009.4,20.4,1011.5,0.357820406,222.32,7.714
19998.3,42657.67606,1167.647059,28.3,16.7,971.7,1009.7,20.8,1011.5,0.357820406,217.58,8.142
15691.18,40807.04225,1147.058824,31.1,16.7,972,1009.7,21.6,1011.9,0.357820406,196.51,7.338
16425.3,39102.04225,1264.705882,31.1,16.1,971.4,1009.3,21.3,1011.2,0.357820406,193.6,8.722
17042.38,36700.42254,1267.647059,32.2,13.3,971.1,1008.7,20.2,1010.8,0.357820406,187.54,9.249
17118.3,34965.84507,1238.235294,33.3,11.1,970.4,1008,19.6,1010.2,0.357820406,181.78,9.295
17195.8,33336.33803,1247.058824,35,9.4,969.4,1007.2,19.4,1009.1,0.357820406,176.53,9.337
18531.215,31717.35915,1291.176471,35.6,9.4,968.8,1006.3,19.5,1008.5,0.357820406,188.27,10.0615
19866.63,30736.05634,1279.411765,35.6,8.9,968.1,1005.8,19.3,1007.8,0.357820406,176.89,10.786
17723.8,32888.30986,1232.352941,35,7.8,968.1,1005.6,18.7,1007.8,0.366092847,176.75,9.582
15598.63,33436.19718,1241.176471,34.4,8.3,967.8,1005.5,18.7,1007.5,0.366092847,171.4,8.469
15537.23,33237.57042,1226.470588,34.4,8.3,968.1,1005.7,18.7,1007.8,0.366092847,170.46,8.431
18701.42,32243.4507,1294.117647,33.9,8.9,968.4,1006.3,18.8,1008.1,0.366092847,178.09,10.148
16230.92,32881.93662,1276.470588,33.3,9.4,969.1,1006.7,18.8,1008.8,0.366092847,171.79,8.809
20707.32,35333.4507,1320.588235,32.8,10,969.4,1006.9,18.9,1009.1,0.366092847,195.56,9.094666667
19870.245,35977.39437,1388.235294,32.2,10,969.7,1007.3,18.7,1009.5,0.366092847,193.445,9.380333333
19033.17,35696.76056,1391.176471,30.6,13.3,970.1,1007.6,19.7,1009.8,0.366092847,191.33,9.666
16965,36391.44366,1411.764706,30,14.4,970.1,1007.7,20.1,1009.8,0.366092847,186.71,7.095
17005.72,39668.20423,1320.588235,29.4,14.4,970.4,1008,19.9,1010.2,0.366092847,197.7,5.863
20074.33,42198.06338,1217.647059,28.9,14.4,970.4,1008.2,19.7,1010.2,0.366092847,216.45,6.433
17973.13,44223.06338,1200,28.3,13.9,970.7,1008.3,19.3,1010.5,0.366092847,216.12,6.1595
16538.525,45066.90141,1182.352941,27.8,13.9,971.1,1008.8,19.1,1010.8,0.366092847,231.34,5.886
15103.92,46326.93662,1152.941176,27.8,13.3,971.4,1009.2,18.8,1011.2,0.366092847,213.34,6.4495
16940.625,45732.04225,1114.705882,26.7,15,972,1010,19.3,1011.9,0.366092847,240.1,7.013
18777.33,45137.14789,1144.117647,28.3,13.3,972.7,1010.4,19,1012.5,0.366092847,228.22,6.477
19246.7,44542.25352,1100,29.4,13.9,972.7,1010.5,19.6,1012.5,0.366092847,226.35,7.818
15713.63,43947.35915,1176.470588,30.6,12.8,972.7,1010.6,19.5,1012.5,0.366092847,207.39,7.291
19365.5,42115.49296,1170.588235,31.7,12.8,972.4,1010.2,19.8,1012.2,0.366092847,213.59,10.335
18662.43,41212.42958,1305.882353,32.8,12.8,972,1009.7,20.1,1011.9,0.366092847,208.57,10.127
17709.44,39700.77465,1294.117647,33.3,12.8,971.4,1008.9,20.3,1011.2,0.366092847,186.36,7.424
16756.45,39085.38732,1311.764706,35,12.2,970.4,1008,20.6,1010.2,0.366092847,194.84,9.098
18921.63,38397.28873,1294.117647,36.1,11.7,969.4,1007,20.6,1009.1,0.366092847,199.82,10.274
19618.93,35635.66901,1258.823529,36.1,8.9,969.1,1006.6,19.5,1008.8,0.366092847,192.67,10.654
18787.25333,33369.50704,1291.176471,36.1,9.4,968.4,1006.1,19.7,1008.1,0.374404968,194.58,10.20033333
17955.57667,32472.67606,1291.176471,35,10,968.1,1005.8,19.6,1007.8,0.374404968,159.56,9.746666667
17123.9,33528.28169,1267.647059,34.4,9.4,968.4,1006,19.2,1008.1,0.374404968,169.93,9.293
17196.6,34583.88732,1317.647059,33.9,13.3,968.8,1006.3,20.7,1008.5,0.374404968,167.95,9.317
16003.49,35639.49296,1297.058824,32.2,14.4,969.1,1006.7,20.8,1008.8,0.374404968,167.99,8.687
18388.63,36695.09859,1376.470588,31.1,14.4,969.4,1007,20.4,1009.1,0.374404968,184.96,9.983
16457.18,37750.70423,1382.352941,31.1,13.3,969.7,1007.4,19.9,1009.5,0.374404968,189.51,8.915
18220.67,39049.64789,1408.823529,29.4,13.9,969.7,1007.4,19.6,1009.5,0.374404968,200.04,9.238
19011.95,40576.30282,1402.941176,28.9,13.9,969.7,1007.4,19.5,1009.5,0.374404968,207.93,8.264
19269.46667,43506.61972,1320.588235,30,12.2,969.7,1007.2,19,1009.5,0.374404968,229.77,8.918
19526.98333,44466.02113,1305.882353,28.3,14.4,969.7,1007.4,19.6,1009.5,0.374404968,205.67,8.957888889
19784.5,44727.28873,1194.117647,27.8,13.3,969.4,1007.2,18.8,1009.1,0.374404968,224,8.997777778
17612.1,46014.54225,1191.176471,27.8,14.4,970.1,1007.7,19.4,1009.8,0.374404968,220.96,9.037666667
18177.79,46430.21127,1208.823529,26.7,13.9,970.7,1008.4,18.7,1010.5,0.374404968,242.81,9.077555556
18743.48,46159.40141,1132.352941,26.7,15,971.1,1009,19.3,1010.8,0.374404968,232.39,9.117444444
19309.17,46222.53521,1176.470588,26.7,16.1,971.7,1009.5,19.9,1011.5,0.374404968,227.41,9.157333333
19771.35,45723.06338,1164.705882,28.3,16.1,971.7,1009.7,20.5,1011.5,0.374404968,227.25,9.197222222
17182.6,45295.52817,1150,30,15.6,972,1009.8,20.7,1011.9,0.374404968,216.91,9.237111111
17409.68,43241.02113,1185.294118,31.7,13.9,971.4,1009.2,20.3,1011.2,0.374404968,210.8,9.277
17448.88,40387.78169,1297.058824,32.8,15,970.7,1008.5,21.2,1010.5,0.374404968,201.59,9.475
17581.75,37098.16901,1244.117647,33.3,13.9,970.1,1007.6,20.8,1009.8,0.374404968,190.65,9.546
18444.4,33781.26761,1261.764706,34.4,13.3,969.1,1006.8,20.9,1008.8,0.374404968,182.35,10.014
17297.8,32070.10563,1238.235294,33.9,12.8,968.4,1006.1,20.5,1008.1,0.374404968,172.53,9.391
16790.13,31400.07042,1250,35,12.8,967.8,1005.5,20.8,1007.5,0.374404968,168.56,9.117
16281.6,29836.79577,1252.941176,36.1,12.2,967.4,1005,20.9,1007.1,0.382754305,161.5,8.837
18956.8,29192.39437,1270.588235,34.4,12.2,967.4,1004.9,20.4,1007.1,0.382754305,168.49,10.29
18042.42,29299.96479,1305.882353,34.4,12.2,967.1,1004.8,20.4,1006.8,0.382754305,165.86,9.792
20215.53,29777.28873,1288.235294,33.9,10.6,967.4,1005.1,19.5,1007.1,0.382754305,174.83,10.969
17037.75,29185.66901,1361.764706,33.3,10,968.1,1005.5,19.1,1007.8,0.382754305,162.23,9.246
14897.65,29107.67606,1358.823529,31.1,11.7,968.1,1005.7,19.1,1007.8,0.382754305,154.65,8.086
18523.65,29833.30986,1335.294118,30.6,12.2,967.8,1005.4,19.2,1007.5,0.382754305,169.59,10.038
17372.17,31493.90845,1311.764706,30,12.2,967.8,1005.3,19,1007.5,0.382754305,171.06,8.6205
16030.22,33205.77465,1273.529412,29.4,12.2,967.8,1005.2,18.8,1007.5,0.382754305,172.615,7.203
14688.27,35162.35915,1241.176471,28.9,12.8,967.4,1005.1,18.9,1007.1,0.382754305,174.17,4.665
15952.15667,38185.21127,1155.882353,27.8,13.3,967.4,1005.1,18.8,1007.1,0.382754305,204.14,6.589
17216.04333,37819.44836,1188.235294,26.7,14.4,967.8,1005.2,19,1007.5,0.382754305,209.96,5.773
18479.93,37453.68545,1176.470588,25.6,14.4,967.8,1005.3,18.6,1007.5,0.382754305,202.43,4.257
18230,37087.92254,1238.235294,25,13.3,968.1,1005.7,17.9,1007.8,0.382754305,192.81,4.255
13599.11,37206.58451,1126.470588,25.6,13.3,968.4,1006.2,18.1,1008.1,0.382754305,177.03,5.498
14111.99,37776.23239,1138.235294,27.2,13.3,969.1,1006.8,18.6,1008.8,0.382754305,180.76,6.741
15717.545,37909.78873,1179.411765,28.9,13.3,969.1,1006.8,19.2,1008.8,0.382754305,200.29,7.984
17323.1,36734.78873,1235.294118,30.6,12.8,969.1,1006.7,19.4,1008.8,0.382754305,188.5,8.188
15919.115,35528.27465,1194.117647,32.2,12.2,968.8,1006.3,19.7,1008.5,0.382754305,191.8,8.034
14515.13,33735.88028,1300,33.9,11.7,967.8,1005.5,20,1007.5,0.382754305,168.92,7.88
16314.53,32299.92958,1208.823529,36.1,6.1,967.1,1004.6,18.5,1006.8,0.382754305,169.85,8.86
15530.13,29336.79577,1250,36.7,5.6,966.5,1003.7,18.4,1006.1,0.382754305,157.22,8.433
15485.4,28079.0493,1317.647059,37.2,6.7,965.5,1002.9,19,1005.1,0.382754305,153.01,8.412
15002.32,26337.14789,1291.176471,36.7,7.8,964.8,1002.3,19.2,1004.4,0.382754305,145.34,8.145
13869.63,25366.5493,1285.294118,37.2,6.7,964.5,1001.8,19,1004.1,0.391138385,138.14,7.529
13284,24512.35915,1305.882353,36.1,5.6,964.2,1001.6,18.2,1003.7,0.391138385,133.31,7.21
12860.19,24039.75352,1314.705882,35.6,8.3,964.2,1001.5,19.1,1003.7,0.391138385,130.27,6.978
13513.82,22621.30282,1391.176471,35,6.7,964.5,1001.9,18.3,1004.1,0.391138385,127.93,7.331
12098.26,22305.07042,1432.352941,32.2,4.4,965.5,1002.9,16.6,1005.1,0.391138385,122.17,6.565
12915.9,22727.21831,1432.352941,30.6,7.2,965.5,1003.2,17,1005.1,0.391138385,126.39,7.006
12588.52,23710.70423,1383.823529,29.4,7.2,965.8,1003.3,16.6,1005.4,0.391138385,128.67,6.816
13716.55,25421.12676,1335.294118,28.9,5,965.8,1003.4,15.6,1005.4,0.391138385,137.98,6.758
15293.48,27169.89437,1297.058824,28.3,5,966.1,1003.7,15.4,1005.8,0.391138385,149.19,6.163
14209.3,30109.82394,1282.352941,27.2,6.1,966.5,1003.9,15.4,1006.1,0.391138385,155.46,4.356
15213.65,32468.55634,1235.294118,26.1,10,966.1,1003.8,16.7,1005.8,0.391138385,166.77,4.627
16377.73,34006.23239,1185.294118,25.6,7.8,966.1,1003.7,15.5,1005.8,0.391138385,175.81,4.898
16807.90333,35375.84507,1238.235294,24.4,7.8,966.5,1003.9,15.1,1006.1,0.391138385,2094.26,5.169
17238.07667,36441.37324,1191.176471,23.3,8.9,967.1,1004.6,15.1,1006.8,0.391138385,197.32,5.44
17668.25,37017.67606,1205.882353,23.9,7.2,967.8,1005.4,14.6,1007.5,0.391138385,190.55,5.5005
16697.625,37643.38028,1223.529412,26.1,7.8,968.4,1006.2,15.7,1008.1,0.391138385,195.73,5.561
15727,37860.73944,1161.764706,28.3,7.2,969.1,1006.7,16.3,1008.8,0.391138385,193.57,6.782
